SOCIAL, cant reach longer bunch nonsens garbag sit note section cant get rid
SIDE_FEATURE, save video
SECURITY, log im unabl log back
SIDE_FEATURE, well password doesnt work
SIDE_FEATURE, reinstal attempt get work wont download sticker
SIDE_FEATURE, tri time sign
SIDE_FEATURE, like use line reformat may phone cant login may account
SIDE_FEATURE, one style sticki top sticker galleri
SECURITY, could even use block say use emulat unauthor plugin
SIDE_FEATURE, wish could put larg horizont imag profil background like
SIDE_FEATURE, nearbi peopl cannot see avatar
SIDE_FEATURE, im alot game group line app use gif alot cant
SIDE_FEATURE, anyway transfer chat histori app anoth app
SIDE_FEATURE, ive use line year somehow cant make voic call minut
SIDE_FEATURE, idk call notif set set sound cant chang import
SIDE_FEATURE, dont realli mind home updat overal perform suddenli got realli wors
SOCIAL, tencent state app chines citizen make account registr recoveri imposs west
SIDE_FEATURE, puzzl abl add son mobil group chat despit ave sent request wechat
SIDE_FEATURE, get alot notif new chat go
SIDE_FEATURE, suddenli retriev account use verif wechat user whenev tri verifi account alway say error
SIDE_FEATURE, need press second time sound trueli record what probelm
SIDE_FEATURE, ask local user creat account name secur
SIDE_FEATURE, dont need lot featur like wallet etc
SIDE_FEATURE, luck month support zero percent
SIDE_FEATURE, liter ask everi singl phone permiss could ever imagin
SIDE_FEATURE, new updat gf realis messag often delay 3-5 minut prompt open app messag prompt
SIDE_FEATURE, use 3/4 year amaz app sometim notif weird come realli late
SIDE_FEATURE, blur pictur app clear pictur download
SIDE_FEATURE, took five star game work
SIDE_FEATURE, keep loop captcha verif
SECURITY, douchebag updat give us annoy pop ad hundr time
SIDE_FEATURE, also ban day stall understand start peopl last updat hurri fix either
SIDE_FEATURE, cant rememb password send verif code emil incan reset
SIDE_FEATURE, cant search said unknow error occur pleas tri later im mad right
SIDE_FEATURE, latest line updat cant choos sound notif
SOCIAL, download app say version date immedi cannot updat
SIDE_FEATURE, applic alway stall notif pop
SIDE_FEATURE, convert languag mobil urdu english option hold talk disappear
SIDE_FEATURE, recent updat kill gif bitmoji use
SIDE_FEATURE, cant send verif code sm
SECURITY, would much better could link bank account countri
SECURITY, cannot use multipl window anymor
SIDE_FEATURE, extrem frustrat messag dont see hour rememb open app check
SOCIAL, uninstal reinstal bit wont let log
SIDE_FEATURE, pleas also consid make night mode dark theme app
SIDE_FEATURE, dear wechat pleas resolv issu cant use account
OTHERS, add symbol
SIDE_FEATURE, qr code reader problem focus soni xperia phone
SIDE_FEATURE, becom obnoxi especi like app doesnt work properli
SOCIAL, photo video menu person chat doesnt show anyth even sent pic video
SIDE_FEATURE, reset email sent last two day request
SIDE_FEATURE, spent hour tri regist
SIDE_FEATURE, regist there friend use wechat month alreadi
SIDE_FEATURE, manag applic make easier want recov account back especi foreign tri use applic secur enjoy
SIDE_FEATURE, could add friend find
SIDE_FEATURE, reason last updat made cant share gif anymor
SIDE_FEATURE, ask someon could verifi dont bother send anyth verifi cannot get talk team
SIDE_FEATURE, cant see someon last seen like call app
SIDE_FEATURE, month still receiv mesag notif
SIDE_FEATURE, terribl come delet account
SIDE_FEATURE, wallpap alway chang back default week pleas fix problem
SIDE_FEATURE, wechat mini program cannot work well
SIDE_FEATURE, ugh cover home photo qualiti horribl that super annoy see
SIDE_FEATURE, sticker need littl bit time load
SIDE_FEATURE, call also work without line open
SIDE_FEATURE, either set abil mention theme choic color user least fix free black theme line apk
SIDE_FEATURE, time say invalid number sigh
SIDE_FEATURE, longer access account
SIDE_FEATURE, cannot replac new profil photo
SIDE_FEATURE, line best app cant see friend home post click written servic avail anymor
SIDE_FEATURE, conveni app late cant use camera like wtf let use motherfuck laggi
SECURITY, account automat unregist
SIDE_FEATURE, tri time sign
SIDE_FEATURE, horribl two time idi block last day without reason
SIDE_FEATURE, didnt know delet go caus disappear
SIDE_FEATURE, could publish see photo pictur directli timelin
SIDE_FEATURE, stop search near buy cant one tell
SIDE_FEATURE, dead end log-in
SIDE_FEATURE, chang profil pictur phone blurr crash
SECURITY, use line chat everyday commun unfortun im unabl unfriend offici account
SIDE_FEATURE, cant even signup
SOCIAL, longin account secur check bad account year old use new phone wen longin account app sad bad bad experi wechat bad bad
SIDE_FEATURE, sign phone eras everyth like made new account
SIDE_FEATURE, user get messag ask friend use approv anoth user
SIDE_FEATURE, alway cancel account
SIDE_FEATURE, good first dont get notif close app pleas fix next updat
SIDE_FEATURE, new profil display wors think big portrait cover pictur
SIDE_FEATURE, newer version allow password charact
SIDE_FEATURE, fix verif wechat
SECURITY, use app less week account got randomli block say use unauthor plugin hadnt
SIDE_FEATURE, dont understand use point buy sticker
SIDE_FEATURE, also ad option wechat user choos check list option option app portion desir
SIDE_FEATURE, undo would ask sender resend messag
SIDE_FEATURE, play video thr timelin becom slow
SIDE_FEATURE, encount bug video offici account cant play horizont
SOCIAL, instal app first time instantli ban log first time said use unauthor plugin softwar
SIDE_FEATURE, paid dark theme still white background
SOCIAL, updat new version applic cannot see number peopl nearbi request anymor
SIDE_FEATURE, download realis format enjoy ask delet account within minut activ refus
SIDE_FEATURE, also receiv messag
SIDE_FEATURE, pleas consid version previou featur
SIDE_FEATURE, shake alway show peopl 1000km
SIDE_FEATURE, app forc agre w permiss might becom threat safeti privaci
SECURITY, long gab activ account paus
SECURITY, accept time unlock account
SIDE_FEATURE, cant log via email phone
SECURITY, must fix right away cuz mani ppl would miss import messag due freak bug
SIDE_FEATURE, ive alway love line past week dont receiv messag whe sent receiv notif 2-3 h hour later right open app see ive gotten messag
SIDE_FEATURE, tri creat new account ive gotten differ error messag
SIDE_FEATURE, way enabl landscap mode give star
SIDE_FEATURE, pleas hope chang id line
SIDE_FEATURE, older translat servic simpler cleaner
SIDE_FEATURE, dude search button gone new updat also add peopl add
SIDE_FEATURE, messag bottl work
SIDE_FEATURE, even cant regist new acount countri
SIDE_FEATURE, unstabl call connect time wherea other dont face issu voicecal anyoth app work great last time reinstal solv issu noth improv
SIDE_FEATURE, secur verif use couldnt open
SIDE_FEATURE, bring back pop notif cant see someon sent multipl messag
SIDE_FEATURE, hope way delet clear messag chat improv whatssap clear chat except one chose favorit
SIDE_FEATURE, oh delet note anoth user
SIDE_FEATURE, still lack app allow share one time
SIDE_FEATURE, friend new account yet way unlock
SIDE_FEATURE, switch devic ask help lose everyth ignor start complet
SIDE_FEATURE, auto join got invit group bit disturb
SIDE_FEATURE, wifi connect speed 3-4 mbp sim card use verif primari sim
SIDE_FEATURE, mani featur game galor
SIDE_FEATURE, secur check page start load load load never end
SIDE_FEATURE, shown group chat current set make difficult see sender name wallpap
SIDE_FEATURE, realli necessari turn screen use speaker call
SIDE_FEATURE, receiv notif vibrat indic messag arriv
SIDE_FEATURE, doesnt notifi messag receiv
SIDE_FEATURE, cannot log version
SIDE_FEATURE, need find someon use app
SIDE_FEATURE, get notif messag call time
SIDE_FEATURE, pend send messag
SIDE_FEATURE, cant search nearbi friend
SIDE_FEATURE, cant share link one messag
SIDE_FEATURE, pleas bring back pop-up notif
SIDE_FEATURE, acc alway block without reason
SIDE_FEATURE, pleas allow us use prefer camera
SOCIAL, friend india abl login new account use chat ask us scan qr code use previou user
SIDE_FEATURE, updat cant video call task phone
SIDE_FEATURE, take forev get regist
SIDE_FEATURE, tri use exist log didnt work
SIDE_FEATURE, like app alot notic wont get messag time even full bar wifi signal strong
SIDE_FEATURE, purpos unsend
SIDE_FEATURE, articl subscript show abnorm sinc last updat
OTHERS, paypal
SIDE_FEATURE, often delay sometim complet stop work
SIDE_FEATURE, aggress permiss request though justifi case
SIDE_FEATURE, couldnt even use account
SIDE_FEATURE, right allow sm never arriv
SIDE_FEATURE, couldnt use facetim use line video chat
SIDE_FEATURE, cant join without someon verifi
SIDE_FEATURE, updat verifi secur new user creat account
SIDE_FEATURE, current like-stick feel bore aliv
SIDE_FEATURE, mani hidden prostitut app
SIDE_FEATURE, touch icon tri call person
SIDE_FEATURE, registr process fail sign mark login suspici
SIDE_FEATURE, cant even sign kind retard app
SIDE_FEATURE, cant get send messag last day
SIDE_FEATURE, chang new phone cant login kept say account may compromis
SIDE_FEATURE, cant even log
SIDE_FEATURE, video call great china especi android user
SIDE_FEATURE, cant log
SIDE_FEATURE, take delay final see chat screen
SOCIAL, dont wanna unsend messag featur make loss inform unsend messag easili
SIDE_FEATURE, access one account anoth devic like anoth smartphon would excel
OTHERS, sign say account comprimis
SOCIAL, latest updat qualiti photo send worst send screenshot photo line photo quliti get worst pleas fix bug
SIDE_FEATURE, use okay video call sometim buggi app still fast sticker recommand featur work great
SECURITY, day instal stop let log claim account bulk registr use plugin
SIDE_FEATURE, use abl send locat see nearbi
SIDE_FEATURE, app allow delet account take control contact forceful permiss
SIDE_FEATURE, ask friend provid mine friend passport copi bank account detail
SIDE_FEATURE, couldnt receiv greet poor servic provid
SIDE_FEATURE, app use good tri send small size video take long time
SIDE_FEATURE, unabl login
SOCIAL, origin noti tone hurt ear hell ok caus alway chang recent version line rip tone option bell tone give ear cancer
SIDE_FEATURE, unabl regist new jio seri number
SIDE_FEATURE, cant post join eras post admin squar
SIDE_FEATURE, even retriev password enter system
SIDE_FEATURE, frustrat got block use n emul uninstal third parti app still block
SIDE_FEATURE, pleas make user capabl delet photo video post
SIDE_FEATURE, send sticker video chat
SIDE_FEATURE, onlin help help desk
SIDE_FEATURE, notif cant notifi msg receiv
SIDE_FEATURE, make secur check easier like email verif exampl
SIDE_FEATURE, recent updat wait least second photo friend sent us show
SIDE_FEATURE, add new handi featur like last seen quick repli specif person chat
SIDE_FEATURE, cant find peopl world use shake keep find peopl one region east asia
SIDE_FEATURE, month backup pc uninstal delet tencent folder reinstal restor regain 2-3 gig intern storag
SECURITY, reactiv account suck
SIDE_FEATURE, one msg unabl find u peopl nearbi
SIDE_FEATURE, pleas add option chang languag news line today regardless locat
SIDE_FEATURE, prefer give app complet access file devic request cant even get past splash screen
SOCIAL, im issu cant see notif got phone screen lock doesnt show notif pop messag
SIDE_FEATURE, give retract menu
SIDE_FEATURE, cant log account
SIDE_FEATURE, went secur till friend suppos confirm account
SIDE_FEATURE, landscap mode
SOCIAL, cant enter sign-in code send text messag tri restart sign process
SIDE_FEATURE, regist say suspici registr
SIDE_FEATURE, run lattest updat open app notif frequent lag oneplu 5t pleas fix never problem
SIDE_FEATURE, earth well moom even univers suppos wechat user help identifi
SOCIAL, open itll say network unavail top second itll disappear connect load new messag
SOCIAL, new version block log-in consent verif link consent
SIDE_FEATURE, harder make audio video call sometim show anoth activ call none
SIDE_FEATURE, like whatsapp also support backup option chat histori googl account
SIDE_FEATURE, never terribl experi set account
SIDE_FEATURE, cant find rington set messag
SECURITY, latest updat caus messag notif
SIDE_FEATURE, cant add accept ive tri accept friend keep get inadequ
SIDE_FEATURE, account block troublesom complet useless thing get account back cannot deactiv account
SIDE_FEATURE, cant see person onlin
SIDE_FEATURE, app great experienc problem couldnt open app video call someon
SIDE_FEATURE, tri hard sign app keep tell verif timeout abl log
OTHERS, kick
SIDE_FEATURE, would nice display messag friend text like past
SOCIAL, even sign dont know anyon use wechat
SIDE_FEATURE, enter phone number password direct term condit accept term condit redirect first sign page loop
SIDE_FEATURE, even show number messag icon home screen
SIDE_FEATURE, add onlin featur
SIDE_FEATURE, know phone alreadi gone find phone get verifi code
SIDE_FEATURE, face show red color call line video
SIDE_FEATURE, would like suggest gestur control
SIDE_FEATURE, stupid app creat account need verif click verifi keep load forev
SIDE_FEATURE, app browser suck
SIDE_FEATURE, also ive encount problem notif longer appear
SIDE_FEATURE, didnt even realis friend repli saw
SIDE_FEATURE, suddenli cant use wallet even though open red packet
SIDE_FEATURE, idk wht problem delet messag grup even sticker theme bought store
SIDE_FEATURE, would like option administr group
SIDE_FEATURE, said dont translat languag anoth give option
SIDE_FEATURE, cant edit custom sound set text call line featur
SIDE_FEATURE, cannot send voic mall urdu languag need helppp
SECURITY, account block kinda user sent unusu greet mani greet
SIDE_FEATURE, wechat somehow bypass disturb mode keep notifi new messag arriv
SIDE_FEATURE, reli wechat pc dont time alway open app alway pc even
SIDE_FEATURE, type statu indonesia avail
SIDE_FEATURE, ask verifi age redirect carrier page even carrier
SIDE_FEATURE, support split screen
SOCIAL, sinc past month chines user get shown nearbi shake
SIDE_FEATURE, id like see option disabl function
SIDE_FEATURE, ye app slow hai aur phone bhi hang karti hai pleas chang kije wais logout hai ye best hai ap
SOCIAL, pleas updat app show weather person onlin cant see weather friend massag ignor
SIDE_FEATURE, love almost everyh except fact cant chang usernam suck lot
SIDE_FEATURE, cant even sign
SIDE_FEATURE, verifi new account
SIDE_FEATURE, log show invalid number
SIDE_FEATURE, hell wechat first time tri useit ask someth like verifi account friend
SIDE_FEATURE, previou version use allow log email address forgot facebook account link
SOCIAL, provid everi requir correctli agre everi thing say invalid number pleas help otherwis
SIDE_FEATURE, take hour regist take second whatsapp advanc app
SIDE_FEATURE, pleas work need make payment
SIDE_FEATURE, voic call sent car radio
SIDE_FEATURE, load data open pictur send greet updat profil pic etc aw
SIDE_FEATURE, app let make phone call without give permiss record call
SIDE_FEATURE, thing garbag went phone phone number problem
SIDE_FEATURE, soon go bankrupt hope china get better easi yet secur messag app wechat
SIDE_FEATURE, account block frozen cant open
OTHERS, imposs join
SIDE_FEATURE, chat featur allow us forward back messag could easili notic question accord answer
SIDE_FEATURE, good pleas make retract messag featur make line stori like instagram whatsapp
SIDE_FEATURE, hide block option want remov friend block
SIDE_FEATURE, need open link web browser limit web preview
SIDE_FEATURE, didnt receiv notif
SIDE_FEATURE, reason get messag late peopl
SIDE_FEATURE, easi find new friend
SIDE_FEATURE, abl send voic messag messag send could heard parti
SIDE_FEATURE, get frustrat verifi first timer log said
SIDE_FEATURE, unlock ask month old exist user
SIDE_FEATURE, app add email recommend other
SIDE_FEATURE, better compat differ dpi set
SIDE_FEATURE, worst experi login
SIDE_FEATURE, suggest hide unhid option notif bar instead
SOCIAL, reinstal app multipl time check phone set line mute sound mute yet get notif
SIDE_FEATURE, would given star last updat cant seem see member chat room
SIDE_FEATURE, ur updat timelin
SIDE_FEATURE, need translat app complic talk countri friend
SOCIAL, iphon samsung cant login say ban need find one verifi
SIDE_FEATURE, current quot function avail web version
SIDE_FEATURE, lost chat histori friend famili
OTHERS, account hack
SIDE_FEATURE, pleas updat android version black
SIDE_FEATURE, wechat shake work
SECURITY, cannot adjust volum video call loud disturb
SIDE_FEATURE, last month face problem time sign contact number show invalid
SIDE_FEATURE, open prepaid top page blank
SIDE_FEATURE, im miss import messag
SIDE_FEATURE, abl creat account bad app dont use
SIDE_FEATURE, purchas theme mess updat
SIDE_FEATURE, glitch send messag call without pick mark messag read even though didnt read
SIDE_FEATURE, take second
SIDE_FEATURE, updat googl chrome see pictur line today
SIDE_FEATURE, got problem peopl cannot see nearbi
SIDE_FEATURE, tri show error repeatedli
SIDE_FEATURE, non us accept approv friend request
SIDE_FEATURE, howev late app wont notifi new messag
SOCIAL, wouldnt know someon text call silent mode
SIDE_FEATURE, make line squar malaysia
SIDE_FEATURE, seem cant even delet account sinc cant log ridicul
SIDE_FEATURE, stuck load sign log
SIDE_FEATURE, imposs new user sign
SIDE_FEATURE, dont know updat app made doesnt work anymor
SIDE_FEATURE, tri login old account hard get back even phone number
SIDE_FEATURE, current version multi window support broken use work
SIDE_FEATURE, tri find email complic
SIDE_FEATURE, tri block user wasnt block list
SIDE_FEATURE, liter open app messag would come
SECURITY, account suddenli block due suspici login
SIDE_FEATURE, say connect failur second new msg appear
SIDE_FEATURE, due repeatedli block account lost mani assign
SIDE_FEATURE, kinda irrit see theme bought dont fulli appli
SIDE_FEATURE, laptop wait messag shown
SIDE_FEATURE, use correct login credenti prompt scan qr code wechat previou phone also old regist mobil number chang
SOCIAL, updat found bug send photo video photo resolut drop even send origin photo
SIDE_FEATURE, save lot post timelin empti chat group theyr cant open
OTHERS, lock old account
SIDE_FEATURE, app fals claim need access phonebook verifi phone number email verifi mean
SIDE_FEATURE, account name id compromis someon
SIDE_FEATURE, keep tap resend work
SIDE_FEATURE, cant even make account without give credit card inform
SIDE_FEATURE, think upgrad push messag
SIDE_FEATURE, cant even log mistak
SIDE_FEATURE, doesnt work write phone number start
SOCIAL, cant even open video photo group chat updat know newest version caus mani troubl wont even updat app
SECURITY, ask sign sinc decid block ground use unauthoris plug-in even though done noth sort
SIDE_FEATURE, cant verifi account
SIDE_FEATURE, tri talk friend get respons
SIDE_FEATURE, suppos couldnt even creat account
SOCIAL, band chang phone iphon android
SIDE_FEATURE, receiv
SIDE_FEATURE, hey never use block
SIDE_FEATURE, dont open timelin pleas help
SIDE_FEATURE, pop notif screen work
OTHERS, account block
SIDE_FEATURE, cannot share messag app
SIDE_FEATURE, tri set account im requir find person sign
SIDE_FEATURE, problem caus wallpap cover photo reset
SIDE_FEATURE, cant use peopl nearbi anymor
SIDE_FEATURE, video call devic could go sleep annoy
SIDE_FEATURE, one suggest side pleas add mute mic button videocal that avail app kind
SIDE_FEATURE, cant login shame shame need access contact list
SIDE_FEATURE, dont menu display notif screen
SIDE_FEATURE, got block one day registr due supposedli suspici activ nonsens
SIDE_FEATURE, simultan login phone tablet andriod would great well
SIDE_FEATURE, screen display get biggest
SECURITY, use xiaomi plu instal app app support custom alert sound anymor
SIDE_FEATURE, sent dozen greet singl respons
SIDE_FEATURE, wouldnt see notif
SIDE_FEATURE, cant login newest version
SIDE_FEATURE, updat longer notifi new messag
SOCIAL, cant get friend app month previou confirm an help get acxount un-block gotten app contact famili gone travel china therefor friend new
SOCIAL, websit link sent send money
SIDE_FEATURE, see would better
SIDE_FEATURE, account constantli block suspici login there perman remedi
SIDE_FEATURE, auto preveiw video chat android pleas
SIDE_FEATURE, receiv new messag day didnt open app somehow found reason use full charg 8hr
SIDE_FEATURE, set phone account notif im miss everi messag sinc last week
OTHERS, worst app
SECURITY, lock one day say suspici activ account compromis
SIDE_FEATURE, want creat new account dont get verif messag
SIDE_FEATURE, problem im latest android os version new updat say gif im
SIDE_FEATURE, mention new game stuck dont even work like suppos
SIDE_FEATURE, ad subscript account articl page alway play automat
SIDE_FEATURE, horribl app forget password get trap catch situat
SIDE_FEATURE, cant receiv push notif small pop like
SIDE_FEATURE, love app use daili im troubl post tweet timelin late wont preview photo tweet see twitter bird part tweet show
SIDE_FEATURE, enter wechat font big relaunch chang back normal default font size
SIDE_FEATURE, occasion wrong translat work well enough
OTHERS, notif still
SIDE_FEATURE, onlin type tag shown top talk like whatsapp show far extra ordinari whatsapp
SIDE_FEATURE, send gif becom pictur
SIDE_FEATURE, cant chang pm
SIDE_FEATURE, abl add friend id
SIDE_FEATURE, super lousi app lousi secur ban peopl account reason
SIDE_FEATURE, tell turn pop notif plea anoy
SIDE_FEATURE, alway use facebook login fill captcha right alway back login page
SIDE_FEATURE, live app especi translat factor
SECURITY, set account wechat decid account suspici block
SOCIAL, make wont connect incom call
SIDE_FEATURE, unabl login wechat id reset phone
SIDE_FEATURE, notif often work
SIDE_FEATURE, someon tire hack account easier way user control account instead complet block usag
SOCIAL, chines cant instead trade away lot privat data permiss littl gain
SIDE_FEATURE, know account password cant verifi use qr code friend
SIDE_FEATURE, alway hear doubl voci
SOCIAL, line today cannot access
SIDE_FEATURE, fantast translat whenev talk chines friend alway use app
SIDE_FEATURE, easi use allow post photo allow stori block list easi gif ad system lame gif download internet
SOCIAL, cant chat anyon pleas fix asap
SIDE_FEATURE, past account recoveri way better see could help
SIDE_FEATURE, got account second later get messag say block account hack
SIDE_FEATURE, cover photo becom potrait dont like
SIDE_FEATURE, game thing suppos shoot sticker dont work either
SIDE_FEATURE, chang pw dont rememb email
SIDE_FEATURE, great cant use wallpap room chat
SIDE_FEATURE, chang star updat registr process
SIDE_FEATURE, featur unintuit creat group chat
OTHERS, cant post anyth day
SIDE_FEATURE, latest version crash user interfac ui make voic call video call fall back older version
SOCIAL, call arriv time call doesnt connect show connect
SIDE_FEATURE, cant log use facebook
SIDE_FEATURE, sent mani email reset password easi app ask send code sent request friend come
SIDE_FEATURE, cant customis notif tone
SIDE_FEATURE, issu launch mini program sinc updat v6
SIDE_FEATURE, updat im unabl send receiv messag say server error
SIDE_FEATURE, hard sign app
SIDE_FEATURE, need separ notif group person chat
SIDE_FEATURE, randomli receiv messag notif sinc 1/2 year ago
SIDE_FEATURE, pl fix better experi especi ad peopl cant view sever emoji
SIDE_FEATURE, app issu icon dont clear notof
SECURITY, hope line could updat featur also
SIDE_FEATURE, tri send video almost load stop work im wifi 4g
SIDE_FEATURE, automat restart whole app everytim go yo friend album
SIDE_FEATURE, video call block like
SOCIAL, cant even login desktop app phone requir confirm desktop login cant access app
SIDE_FEATURE, took 5-10 second wait sticker come press ok button stupid messag
SECURITY, your automat group invit
SIDE_FEATURE, pleas make chang id featur add new account one phone number
SIDE_FEATURE, long wait get account back
SIDE_FEATURE, unabl sign
SOCIAL, one star cant log account tri make new account still wouldnt let tri use othet number still wouldnt let onr know wechat id account
SIDE_FEATURE, often alert receiv chat
SECURITY, lock suspici activ
SIDE_FEATURE, sure notif wont show wear os devic
SIDE_FEATURE, problem wechat account share photo directli album galari show pleas wait share direct photo
SIDE_FEATURE, dunno suddenli cant receiv red packet rmb
SIDE_FEATURE, make draggin system stacker galleri manag custom sticker
SOCIAL, line doesnt keep updat version galleri whenev want send pictur exit app share line galleri
SIDE_FEATURE, wechat say report cannot use bottl anymor
SIDE_FEATURE, sinc updat new version unabl add friend peopl nearbi
SOCIAL, pleas bring back screen pop notif inconveni new updat
SIDE_FEATURE, everytim tri sign go secur part send right back make account everi singl time
SIDE_FEATURE, cant sign app ask request user scan qr code even qr good person told see news
SIDE_FEATURE, find user verifi profil wont let
SIDE_FEATURE, there part dont get cover wallpap show plain colour
SOCIAL, alreadi use account month still cant receiv greet peopl peopl nearbi featur
SIDE_FEATURE, nowaday becam useless take chines peopl whenev shake
SIDE_FEATURE, fraudster use photo cannot find elsewher net seem authent
SIDE_FEATURE, cant chang tone sound
SIDE_FEATURE, cant log chat
SOCIAL, separ translat chines english seper text box place littl advertis say use wechat translat
SOCIAL, bad app alibaba seller want use instal cant even commun anyon
SIDE_FEATURE, eventhough im tri get use navig bar theme still compat
SIDE_FEATURE, user confirm phone login
SIDE_FEATURE, cant even join group line squar keep tell need updat app although date
SIDE_FEATURE, app divid mani window everi time open chat
SIDE_FEATURE, shake alway get china peopl
SIDE_FEATURE, open line app messag come account
SECURITY, automat cut anoth call come
SIDE_FEATURE, account time account lock password secur block account tri password three day tech support say 14day follow month
SOCIAL, wish line regul comment section line today contain lot profan hatr
SOCIAL, week im abl login account everi time tri login keep tell unknown error occur
SIDE_FEATURE, wechat look nearbi like work
SECURITY, call call say mic issu
SOCIAL, cannot reactiv dont know anyon use
SIDE_FEATURE, canr send text pm statu even voic note
SIDE_FEATURE, need smartphon access
SOCIAL, option unlock enter wechat user verifi bit difficult dont know anyon meet criteria
SIDE_FEATURE, in-app notif rington
SIDE_FEATURE, recent version stop work android
SIDE_FEATURE, cannot recov password via email phone number case want chang devic without lose chat
SOCIAL, want backup chst histori reinstal wechat cant even back chat histori need confirm phone cant stop work
SOCIAL, doesnt mean cant sign
SIDE_FEATURE, dont understand account block reason
SIDE_FEATURE, hell find user use whatsapp went experi smooth like whatsapp call friend famili member
SIDE_FEATURE, short wechat allow us chat other around world even give opportun learn speak languag use worldwid
SIDE_FEATURE, cant get messag time
SIDE_FEATURE, someth app want put emo icon cant appear until press time
SIDE_FEATURE, cant tri anyth tri hard get back account
SIDE_FEATURE, get notif new messag come
SIDE_FEATURE, sinc upgrad applic abort due secur set
SIDE_FEATURE, cant get past secur check ridicul wast time
SIDE_FEATURE, pleas fix make simpl regist like way
SIDE_FEATURE, secur idea
SECURITY, love beacaus call bff
SOCIAL, consist drop call encount connect issu everi minut absolut terribl call qualiti total disgrac
SIDE_FEATURE, late terribl
SIDE_FEATURE, need proxi set android io connect wifi offic connect
SIDE_FEATURE, complet unus tri make account immedi block even made usernam
SIDE_FEATURE, unabl process unabl send alway problem
OTHERS, also alot rubbish window top cant disabl
SOCIAL, tri log account use mobil number receiv otp app keep go back signup screen instead log
SIDE_FEATURE, think chines app hidden motiv get inform without consent
SIDE_FEATURE, new updat notif come block screen interrupt
SIDE_FEATURE, lock complet unabl use dont allow email verif
SIDE_FEATURE, log process bad right need explan make way back
SIDE_FEATURE, didnt even got chanc login
SIDE_FEATURE, rate would higher new auto-answ featur
SOCIAL, set run background alway yet still doesnt notifi unless click app
SOCIAL, im tri make new account old number expir cant unless someon els regist number scan qr code
SIDE_FEATURE, cant receiv cht msg bottl anymor
SIDE_FEATURE, call come without notif ring well
SIDE_FEATURE, number notif wont disappear open messag
SIDE_FEATURE, femal appear nearbi peopl
SIDE_FEATURE, suddenli dont receiv notif unless app activ screen
SIDE_FEATURE, abil seek voic messag
SIDE_FEATURE, keep show new notif noth click
SIDE_FEATURE, cant receiv msg call im watch youtub
SIDE_FEATURE, dont understand add stupid option unsend messag time app crush
OTHERS, 
